,Ticker,Params1,Params2,Model,test_rmse,test_mae,train_rmse,train_mae,PValueAvg,Wilcoxon_PValue,Kruskal_PValue,MannWhitney_PValue,Kolmogorov_PValue
86,PFE,Price,Price_TweetsToneAvg_NewsToneAvg,LSTM_MODEL,0.7193833338886944,0.5419707298278809,0.5480349908520408,0.4036568999290466,0.0954,0.0,0.1241,0.1241,0.1335
87,PFE,Price,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,LSTM_MODEL,0.7193833338886944,0.5419707298278809,0.5480349908520408,0.4036568999290466,0.3661,0.0,0.509,0.5091,0.446
88,PFE,Price,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,LSTM_MODEL,0.7193833338886944,0.5419707298278809,0.5480349908520408,0.4036568999290466,0.3308,0.0,0.3164,0.3165,0.6902
89,PFE,Price,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,LSTM_MODEL,0.7193833338886944,0.5419707298278809,0.5480349908520408,0.4036568999290466,0.3129,0.0,0.3437,0.3438,0.5642
90,PFE,Price_TweetsToneAvg,Price,LSTM_MODEL,0.72579330825923,0.5519818435292553,0.5524335406781244,0.4065084512396685,0.6993,0.0,0.8985,0.8987,0.9999
91,PFE,Price_TweetsToneAvg,Price_NewsToneAvg,LSTM_MODEL,0.72579330825923,0.5519818435292553,0.5524335406781244,0.4065084512396685,0.529,0.0,0.6258,0.6259,0.8644
92,PFE,Price_TweetsToneAvg,Price_TweetsToneAvg_NewsToneAvg,LSTM_MODEL,0.72579330825923,0.5519818435292553,0.5524335406781244,0.4065084512396685,0.0699,0.0,0.1013,0.1013,0.077
93,PFE,Price_TweetsToneAvg,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,LSTM_MODEL,0.72579330825923,0.5519818435292553,0.5524335406781244,0.4065084512396685,0.3333,0.0,0.4436,0.4437,0.446
94,PFE,Price_TweetsToneAvg,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,LSTM_MODEL,0.72579330825923,0.5519818435292553,0.5524335406781244,0.4065084512396685,0.2641,0.0,0.2764,0.2765,0.5036
95,PFE,Price_TweetsToneAvg,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,LSTM_MODEL,0.72579330825923,0.5519818435292553,0.5524335406781244,0.4065084512396685,0.2871,0.0,0.292,0.2921,0.5642
